"Faculty ID","First Name","Last Name",UID,Type,Title,"Journal Title","Month / Season",Year,"Issue Number / Edition",Volume,"Page Number(s) or Number of Pages","Publisher City and State",URL,Publisher,Status,"Series Title","Publisher Country",ISSN,DOI,Term,Year,Description,Authors,"Scholarly Type","Intellectual Contributions:  Review Type","Scholarly Contributions and Creative Productions Type","Contribution Level","Publication Impact Factor","Author Order Number","Number of Co-Authors","Creative Writing","Student/Trainee Author Name(s)","Publication Accompanying Comments",Annotations
329008126,Taehyun,Roh,553546,"Journal Article","<p>Evidence that current arsenic standards in drinking water may not protect human health: findings from South Texas Colonias research pilot</p>","Hygiene and Environmental Health Advances ",,,,,,,,,Submitted,,,,,Summer,2025,,"Garett T Sansom (Role:Author); Taehyun Roh (Role:Author); Lindsay C Sansom (Role:Author); Zachary Kobs (Role:Author)",,,,,,,,,,,
329008126,Taehyun,Roh,511240,"Journal Article","Relationship between low-level arsenic exposure in drinking water and kidney cancer risk in Texas","Environmental Pollution",,2024,"Pt 1",363,125097,,,,Completed/Published,,,,,Fall,2024,"Kidney cancer rates are increasing in the US and worldwide. Arsenic, a known human carcinogen, is a suspected contributor to this rise, particularly in areas with arsenic-rich groundwater. However, research on the connection between low-level arsenic in drinking water and kidney cancer is limited. In our ecological study, we assessed the association between county-level drinking water arsenic levels and kidney cancer incidences using data from 240 counties in Texas. The analysis included 28,896 cancer cases among adults aged ≥20 years and 101,776,294 person-years during the period 2016-2020. Spatial Poisson regression models estimated the risk ratio (RR) for incident kidney cancer based on drinking water arsenic levels, adjusting for demographic, socioeconomic, and other risk factors, as well as spatial factors. Population-weighted drinking water arsenic levels were calculated using data from water testing for both public water systems and private wells, adjusted for populations served from each source. After adjusting for spatial factors and covariates, we observed 6% and 22% higher incidence of cancer in the medium (1-5 ppb) (RR 1.06, 95% CI 1.01, 1.11) and high arsenic (>5 ppb) group counties (RR 1.22, 95% CI 1.12, 1.34) compared to the low arsenic level ones (<1 ppb), showing a dose-response relationship (p-trend <0.001). Additionally, when arsenic was treated as a continuous variable, the incidence increased by 4% for each doubling of drinking water arsenic level (RR 1.04, 95% CI 1.02, 1.07) when considering drinking water arsenic level as a continuous variable. Our study suggests that exposure to low-level drinking water arsenic may be associated with an increased risk of kidney cancer. Further prospective studies are required to confirm our findings.","Nishat Tasnim Hasan; Daikwon Han; Xioahui Xu; Garett Sansom; Taehyun Roh",,"Blind Peer Reviewed","Peer Reviewed Publication",Corresponding,7.6,,,,"Nishat Tasnim Hasan","Advised & chaired",
329008126,Taehyun,Roh,549487,"Journal Article","<p>Evaluating the Effectiveness of Combined Indoor Air Quality Management and Asthma Education on Indoor Air Quality and Asthma Control in Adults</p>",Atmosphere,2026-02-09,2026,1,17,84-84,,,MDPI,Accepted,,,,10.3390/atmos17010084,Fall,2025,,"Alexander Obeng (Role:Author); Taehyun Roh (Role:Author); Alejandro Moreno-Rangel (Role:Author); Genny Carrillo (Role:Author)",,,,,,,,,,,
329008126,Taehyun,Roh,536166,"Journal Article","<p>Impact of Physical Activity on Smoking, Sleep Disorders, and Depression Among U.S. Adults.</p>","Health Educ Behav",2025-09-08,2025,,,10901981251362818-,,,"Sage Publications",Completed/Published,,,,10.1177/10901981251362818,Fall,2025,,"Jeong-Hui Park (Role:Author); Tyler Prochnow (Role:Author); Jung-Min Lee (Role:Author); Taehyun Roh (Role:Author)",,"Blind Peer Reviewed","Peer Reviewed Publication",Corresponding,,,,,"Jeong-Hui Park",,
329008126,Taehyun,Roh,511241,"Journal Article","Using the 12-item short-form health survey (SF-12) to evaluate self-rated health in an environmental justice community","Archives of Public Health ",,2024,1,82,186,,,,Completed/Published,,,,,Fall,2024,"The Greater Fifth Ward (GFW) is a Northeast Houston, Texas, neighborhood with a legacy of industrial contamination and a confirmed cancer cluster. To understand self-rated health in the GFW, community-based participatory research (CBPR), was used to promote the inclusion of all partners. CBPR involves the community during each stage of the research process from design to research dissemination. A complete census was conducted, and 114 surveys were obtained in the environmental justice (EJ) community from July to November 2021. EJ communities shoulder an unfair burden of environmental exposures, pollution, and poor built environments. Mental and physical health were measured using the validated 12-item Short Form Health Survey (SF-12v2). We posited that the Black or African American (Black/AA) community would have lower mental composite scores (MCS) and physical composite scores (PCS) compared to the nation and their White counterparts. The MCS and PCS were calculated and compared against the national mean. Overall, participants had higher MCS and lower PCS than the national mean. Black/AA males and females had lower MCS compared to their White counterparts. White females had the lowest PCS among all respondents, significantly lower than the national average. MCS was lower among those who lived in the neighborhood longer. Burdens from pollution may impact residents' health and perceived health. Targeted interventions or programs that improve mental or physical health would benefit this community and other inequitably burdened neighborhoods.","Leanne S Fawkes; Taehyun Roh; Thomas J McDonald; Jennifer A Horney; Weihsueh A Chiu; Garett T Sansom",,"Blind Peer Reviewed","Peer Reviewed Publication",Contributing,3.2,,,,"Leanne Fawkes",,
329008126,Taehyun,Roh,553402,"Journal Article","<p>Hydrogeochemical Processes Driving Elevated Arsenic and Fluoride in the Texas Gulf Coast Aquifer</p>","Applied Geochemistry ",,,,,,,,,Submitted,,,,,Summer,2025,,"Hailey N Goodwin (Role:Author); Taehyun Roh (Role:Author); Reid Buskirk (Role:Author); D Kirk Nordstrom (Role:Author); Franco Marcantonio (Role:Author); Peter S Knappett (Role:Author)",,,,,,,,,,,
329008199,Xiaohong,Liu,514825,"Journal Article","The Impact of Model Horizontal Resolution on Simulating Regional Climate Over East Asia Using VariableResolution CESM2","Journal of Geophysical Research: Atmospheres",2025-08-01,2024,15,129,-,,,"American Geophysical Union (AGU)",Completed/Published,,,,10.1029/2023jd040308,Summer,2024,,"Weiyi Wang (Role:Author); Xiaohong Liu (Role:Author); Guangxing Lin (Role:Author); Chenglai Wu (Role:Author)",,,,,,,,,,,
329008199,Xiaohong,Liu,501232,"Journal Article","Larger Cloud Liquid Water Enhances Both Aerosol Indirect Forcing and Cloud Radiative Feedback in Two Earth System Models","Geophysical Research Letters",1,2024,2,51,-,,,"American Geophysical Union (AGU)",Completed/Published,,,,10.1029/2023gl105529,Spring,2024,,"Xi Zhao (Role:Author); Xiaohong Liu (Role:Author); Lin Lin (Role:Author); Yi Qin (Role:Author); Mark D Zelinka (Role:Author); Stephen A Klein (Role:Author); Meng Zhang (Role:Author); Kai Zhang (Role:Author); Po-Lun Ma (Role:Author); Jiang Zhu (Role:Author); Zheng Lu (Role:Author); Ramalingam Saravanan (Role:Author)",,,,,,,,,,,
329008199,Xiaohong,Liu,515350,"Journal Article","Where Dust Comes From: Global Assessment of Dust Source Attributions With AeroCom Models","Journal of Geophysical Research: Atmospheres",2024-08-28,2024,16,129,-,,,"American Geophysical Union (AGU)",Completed/Published,,,,10.1029/2024jd041377,Summer,2024,,"Dongchul Kim (Role:Author); Mian Chin (Role:Author); Greg Schuster (Role:Author); Hongbin Yu (Role:Author); Toshihiko Takemura (Role:Author); Paolo Tuccella (Role:Author); Paul Ginoux (Role:Author); Xiaohong Liu (Role:Author); Yang Shi (Role:Author); Hitoshi Matsui (Role:Author); Kostas Tsigaridis (Role:Author); Susanne E Bauer (Role:Author); Jasper F Kok (Role:Author); Michael Schulz (Role:Author)",,,,,,,,,,,
329008199,Xiaohong,Liu,527422,"Journal Article","Anthropogenic heat release, a non-negligible climatic factor for Eastern China in boreal summer","THEORETICAL AND APPLIED CLIMATOLOGY",JUL,2024,7,155,5849-5858,,,,Completed/Published,,,,,Fall,2024,,"Xin Song; Xue Wu; Bing Chen; Chenglai Wu; Tao Luo; Xiaohong Liu; Guangyu Shi",,,,,,,,,,,
329008199,Xiaohong,Liu,514824,"Journal Article","Constraining Light Absorption of Brown Carbon in China and Implications for Aerosol Direct Radiative Effect","Geophysical Research Letters",2024-08-28,2024,16,51,-,,,"American Geophysical Union (AGU)",Completed/Published,,,,10.1029/2024gl109861,Summer,2024,,"Lulu Xu (Role:Author); Guangxing Lin (Role:Author); Xiaohong Liu (Role:Author); Chenglai Wu (Role:Author); Yunfei Wu (Role:Author); Sijia Lou (Role:Author)",,,,,,,,,,,
329008199,Xiaohong,Liu,542936,"Journal Article","Investigation of Arctic Cloud Properties and Surface Radiation Based on MOSAiC Shipborne Observations","JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES",2025-12-22,2025,22,130,-,,,"American Geophysical Union (AGU)",Completed/Published,,,,10.1029/2025JD044239,Fall,2025,,"Jayinder Singh (Role:Author); Minghui Diao (Role:Author); Neel Desai (Role:Author); Yang Shi (Role:Author); Xiaohong Liu (Role:Author)",,,,,,,,,,,
329008199,Xiaohong,Liu,555867,"Journal Article","A Review of Atmospheric Micro/Nanoplastics: Insights into Source and Fate for Modelling Studies","CURRENT POLLUTION REPORTS","SEP 5",2025,1,11,,,,,Completed/Published,,,,,Fall,2025,,"Fei Jiang; Chengze Gao; Arthur Chan; David O. Topping; Hongliang Zhang; Weijun Li; Hugh Coe; Xiaohong Liu; Joseph Ching; Zhonghua Zheng",,,,,,,,,,,
329008199,Xiaohong,Liu,517250,"Journal Article","Impacts of SynopticScale Dynamics on Clouds and Radiation in High Southern Latitudes","Journal of Geophysical Research: Atmospheres",2025-08-18,2024,16,129,-,,,"American Geophysical Union (AGU)",Completed/Published,,,,10.1029/2023jd040329,Summer,2024,,"Tyler Barone (Role:Author); Minghui Diao (Role:Author); Yang Shi (Role:Author); Xi Zhao (Role:Author); Xiaohong Liu (Role:Author); Israel Silber (Role:Author)",,,,,,,,,,,
329008199,Xiaohong,Liu,540974,"Journal Article","The Energy Exascale Earth System Model Version 3: 1. Overview of the Atmospheric Component","JOURNAL OF ADVANCES IN MODELING EARTH SYSTEMS",2025-11-10,2025,10,17,-,,,"American Geophysical Union (AGU)",Completed/Published,,,,10.1029/2025MS005120,Fall,2025,,"Shaocheng Xie (Role:Author); Christopher R Terai (Role:Author); Hailong Wang (Role:Author); Qi Tang (Role:Author); Jiwen Fan (Role:Author); Susannah Burrows (Role:Author); Wuyin Lin (Role:Author); Mingxuan Wu (Role:Author); Xiaoliang Song (Role:Author); Yuying Zhang (Role:Author); Mark A Taylor (Role:Author); Jean-Christophe Golaz (Role:Author); James J Benedict (Role:Author); Chih-Chieh- J Chen (Role:Author); Yan Feng (Role:Author); Walter M Hannah (Role:Author); Ziming Ke (Role:Author); Yunpeng Shan (Role:Author); Vincent E Larson (Role:Author); Xiaohong Liu (Role:Author); Michael J Prather (Role:Author); Jadwiga H Richter (Role:Author); Manish Shrivastava (Role:Author); Hui Wan (Role:Author); Guang J Zhang (Role:Author); Kai Zhang (Role:Author); Andrew M Bradley (Role:Author); Philip Cameron-Smith (Role:Author); Luis Damiano (Role:Author); Bert J Debusschere (Role:Author); Aaron S Donahue (Role:Author); Richard C Easter (Role:Author); Michael S Eldred (Role:Author); Brian M Griffin (Role:Author); Oksana Guba (Role:Author); Zhun Guo (Role:Author); Xianglei Huang (Role:Author); Jiwoo Lee (Role:Author); Hsiang-He Lee (Role:Author); Sijia Lou (Role:Author); Naser Mahfouz (Role:Author); Mitchell Moncrieff (Role:Author); Johannes Mulmenstadt (Role:Author); Yun Qian (Role:Author); Quazi Z Rasool (Role:Author); Andrew F Roberts (Role:Author); Sean P Santos (Role:Author); Khachik Sargsyan (Role:Author); Jacob Shpund (Role:Author); Balwinder Singh (Role:Author); Cheng Tao (Role:Author); Jinbo Xie (Role:Author); Yang Yang (Role:Author); Xubin Zeng (Role:Author); Chengzhu Zhang (Role:Author); Meng Zhang (Role:Author); Shixuan Zhang (Role:Author); Tao Zhang (Role:Author); Xue Zheng (Role:Author); Robert L Jacob (Role:Author); L R Leung (Role:Author); Renata B Mccoy (Role:Author); David C Bader (Role:Author)",,,,,,,,,,,
329008199,Xiaohong,Liu,540738,"Journal Article","Representing Anthropogenic Dust From Agricultural Sources in E3SMv1: Implementation, Evaluation, and Assessment of the Radiative Forcing","JOURNAL OF ADVANCES IN MODELING EARTH SYSTEMS",2025-10-27,2025,10,17,-,,,"American Geophysical Union (AGU)",Completed/Published,,,,10.1029/2023MS003925,Fall,2025,,"Yang Shi (Role:Author); Xiaohong Liu (Role:Author); Chenglai Wu (Role:Author); Zheng Lu (Role:Author); Kai Zhang (Role:Author); Po-Lun Ma (Role:Author)",,,,,,,,,,,
